Linux 4.13.16-041316-generic (pl1) 	12/14/2017 	_x86_64_	(24 CPU)

03:55:42 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
03:55:48 PM     0       133    0.00    2.00    0.00    2.00    20  kworker/20:0
03:55:48 PM     0       156    0.00    1.00    0.00    1.00     7  kworker/7:1
03:55:48 PM     0       176    0.00    2.00    0.00    2.00    11  kworker/11:1
03:55:48 PM     0       224    0.00    1.00    0.00    1.00     0  kworker/0:1
03:55:48 PM     0       499    0.00    1.00    0.00    1.00    11  kworker/11:1H
03:55:48 PM     0       521    0.00    1.00    0.00    1.00    22  kworker/22:1H
03:55:48 PM     0       529    0.00    1.00    0.00    1.00     9  kworker/9:1H
03:55:48 PM     0       556    0.00    2.00    0.00    2.00    10  kworker/10:2
03:55:48 PM     0       559    0.00    2.00    0.00    2.00    23  kworker/23:2
03:55:48 PM     0       562    0.00    1.00    0.00    1.00    18  kworker/18:1H
03:55:48 PM     0       749    0.00    2.00    0.00    2.00    22  kworker/22:2
03:55:48 PM     0       792    0.00    1.00    0.00    1.00    21  kworker/21:2
03:55:48 PM     0      1728    0.00    1.00    0.00    1.00     6  kworker/6:2
03:55:48 PM     0      2890    0.00    1.00    0.00    1.00     8  kworker/8:0
03:55:48 PM     0      3004    0.00    2.00    0.00    2.00     9  kworker/9:1
03:55:48 PM     0      3257    0.00    1.00    0.00    1.00    18  kworker/18:1
03:55:48 PM  1001      5974    2.00    0.00    0.00    2.00     7  vim
03:55:48 PM  1001      8541    1.00    2.00    0.00    3.00    11  pidstat
03:55:48 PM     0      8545   19.00   89.00    0.00  108.00    17  fio

03:55:48 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
03:55:49 PM     0       115    0.00    2.00    0.00    2.00    17  kworker/17:0
03:55:49 PM     0       127    0.00    1.00    0.00    1.00    19  kworker/19:0
03:55:49 PM     0       176    0.00    1.00    0.00    1.00    11  kworker/11:1
03:55:49 PM     0       536    0.00    1.00    0.00    1.00    23  kworker/23:1H
03:55:49 PM     0       559    0.00    1.00    0.00    1.00    23  kworker/23:2
03:55:49 PM     0       749    0.00    1.00    0.00    1.00    22  kworker/22:2
03:55:49 PM     0       792    0.00    3.00    0.00    3.00    21  kworker/21:2
03:55:49 PM     0      2106    1.00    0.00    0.00    1.00    23  containerd
03:55:49 PM  1001      2678    1.00    0.00    0.00    1.00    21  tmux
03:55:49 PM     0      3004    0.00    2.00    0.00    2.00     9  kworker/9:1
03:55:49 PM     0      3257    0.00    1.00    0.00    1.00    18  kworker/18:1
03:55:49 PM  1001      8541    1.00    1.00    0.00    2.00    11  pidstat
03:55:49 PM     0      8545   29.00  543.00    0.00  572.00    17  fio

03:55:49 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
03:55:50 PM     0       115    0.00    2.00    0.00    2.00    17  kworker/17:0
03:55:50 PM     0       176    0.00    2.00    0.00    2.00    11  kworker/11:1
03:55:50 PM     0       556    0.00    1.00    0.00    1.00    10  kworker/10:2
03:55:50 PM     0       749    0.00    2.00    0.00    2.00    22  kworker/22:2
03:55:50 PM     0       792    0.00    4.00    0.00    4.00    21  kworker/21:2
03:55:50 PM     0      1687    0.00    1.00    0.00    1.00    18  dockerd
03:55:50 PM     0      1728    0.00    1.00    0.00    1.00     6  kworker/6:2
03:55:50 PM     0      2184    0.00    1.00    0.00    1.00     5  kworker/5:1H
03:55:50 PM     0      2890    0.00    1.00    0.00    1.00     8  kworker/8:0
03:55:50 PM     0      3004    0.00    5.00    0.00    5.00     9  kworker/9:1
03:55:50 PM  1001      8541    0.00    1.00    0.00    1.00    11  pidstat
03:55:50 PM     0      8545   24.00  574.00    0.00  598.00    17  fio

03:55:50 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
03:55:51 PM     0       115    0.00    1.00    0.00    1.00    17  kworker/17:0
03:55:51 PM     0       792    0.00    1.00    0.00    1.00    21  kworker/21:2
03:55:51 PM 64045      1600    1.00    0.00    0.00    1.00    21  ceph-mon
03:55:51 PM  1001      8541    1.00    1.00    0.00    2.00    11  pidstat

03:55:51 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
03:55:52 PM     0      1687    1.00    0.00    0.00    1.00    18  dockerd
03:55:52 PM  1001      2678    1.00    0.00    0.00    1.00    21  tmux
03:55:52 PM     0      3004    0.00    1.00    0.00    1.00     9  kworker/9:1
03:55:52 PM  1001      8541    0.00    1.00    0.00    1.00    11  pidstat

03:55:52 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
03:55:53 PM     0       224    0.00    1.00    0.00    1.00     0  kworker/0:1
03:55:53 PM  1001      2678    1.00    0.00    0.00    1.00    21  tmux
03:55:53 PM  1001      8541    1.00    0.00    0.00    1.00    11  pidstat
