Linux 4.13.16-041316-generic (pl1) 	12/14/2017 	_x86_64_	(24 CPU)

03:46:09 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
03:46:14 PM     0      3257    0.00    1.00    0.00    1.00    18  kworker/18:1
03:46:14 PM  1001      8078    1.00    0.00    0.00    1.00    22  pidstat
03:46:14 PM     0      8082   17.00   84.00    0.00  101.00     0  fio

03:46:14 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
03:46:15 PM     0       133    0.00    1.00    0.00    1.00    20  kworker/20:0
03:46:15 PM     0       224    0.00    2.00    0.00    2.00     0  kworker/0:1
03:46:15 PM     0      3004    0.00    1.00    0.00    1.00     9  kworker/9:1
03:46:15 PM  1001      5974    1.00    0.00    0.00    1.00     8  vim
03:46:15 PM     0      7366    0.00    1.00    0.00    1.00    22  kworker/u130:1
03:46:15 PM  1001      8078    1.00    1.00    0.00    2.00    11  pidstat
03:46:15 PM     0      8082   21.00   79.00    0.00  100.00     0  fio

03:46:15 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
03:46:16 PM     0        24    0.00    1.00    0.00    1.00     2  kworker/2:0
03:46:16 PM     0       156    0.00    1.00    0.00    1.00     7  kworker/7:1
03:46:16 PM     0       176    0.00    1.00    0.00    1.00    11  kworker/11:1
03:46:16 PM     0       224    0.00    1.00    0.00    1.00     0  kworker/0:1
03:46:16 PM     0       792    0.00    1.00    0.00    1.00    21  kworker/21:2
03:46:16 PM     0      1687    0.00    1.00    0.00    1.00    18  dockerd
03:46:16 PM  1001      2678    1.00    0.00    0.00    1.00    18  tmux
03:46:16 PM  1001      8076    0.00    1.00    0.00    1.00    20  mpstat
03:46:16 PM  1001      8078    1.00    0.00    0.00    1.00    22  pidstat
03:46:16 PM     0      8082   15.00   85.00    0.00  100.00     2  fio

03:46:16 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
03:46:17 PM     0        24    0.00    2.00    0.00    2.00     2  kworker/2:0
03:46:17 PM     0        25    0.00    1.00    0.00    1.00     2  kworker/2:0H
03:46:17 PM     0        42    0.00    1.00    0.00    1.00     5  kworker/5:0
03:46:17 PM     0        97    0.00    1.00    0.00    1.00    14  kworker/14:0
03:46:17 PM     0       104    0.00    1.00    0.00    1.00    15  kworker/15:0H
03:46:17 PM     0       127    0.00    2.00    0.00    2.00    19  kworker/19:0
03:46:17 PM     0       133    0.00    1.00    0.00    1.00    20  kworker/20:0
03:46:17 PM     0       156    0.00    1.00    0.00    1.00     7  kworker/7:1
03:46:17 PM     0       176    0.00    2.00    0.00    2.00    11  kworker/11:1
03:46:17 PM     0       224    0.00    1.00    0.00    1.00     0  kworker/0:1
03:46:17 PM     0       485    1.00    0.00    0.00    1.00     8  kworker/8:1H
03:46:17 PM     0       499    1.00    0.00    0.00    1.00    11  kworker/11:1H
03:46:17 PM     0       505    1.00    0.00    0.00    1.00    10  kworker/10:1H
03:46:17 PM     0       514    0.00    1.00    0.00    1.00    21  kworker/21:1H
03:46:17 PM     0       516    1.00    0.00    0.00    1.00    20  kworker/20:1H
03:46:17 PM     0       521    0.00    1.00    0.00    1.00    22  kworker/22:1H
03:46:17 PM     0       536    1.00    0.00    0.00    1.00    23  kworker/23:1H
03:46:17 PM     0       556    0.00    3.00    0.00    3.00    10  kworker/10:2
03:46:17 PM     0       559    0.00    2.00    0.00    2.00    23  kworker/23:2
03:46:17 PM     0       749    0.00    3.00    0.00    3.00    22  kworker/22:2
03:46:17 PM     0       792    0.00    2.00    0.00    2.00    21  kworker/21:2
03:46:17 PM     0      1687    1.00    0.00    0.00    1.00    18  dockerd
03:46:17 PM     0      1728    0.00    1.00    0.00    1.00     6  kworker/6:2
03:46:17 PM     0      2180    0.00    1.00    0.00    1.00     1  kworker/1:1H
03:46:17 PM     0      2183    0.00    1.00    0.00    1.00     4  kworker/4:1H
03:46:17 PM     0      2186    0.00    1.00    0.00    1.00    12  kworker/12:1H
03:46:17 PM     0      2890    0.00    1.00    0.00    1.00     8  kworker/8:0
03:46:17 PM     0      3004    0.00    2.00    0.00    2.00     9  kworker/9:1
03:46:17 PM     0      3257    0.00    2.00    0.00    2.00    18  kworker/18:1
03:46:17 PM  1001      8078    1.00    1.00    0.00    2.00    22  pidstat
03:46:17 PM     0      8082   14.00   87.00    0.00  101.00     2  fio

03:46:17 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
03:46:18 PM     0        18    0.00    1.00    0.00    1.00     1  kworker/1:0
03:46:18 PM     0        24    0.00    2.00    0.00    2.00     2  kworker/2:0
03:46:18 PM     0        30    0.00    1.00    0.00    1.00     3  kworker/3:0
03:46:18 PM     0        36    0.00    1.00    0.00    1.00     4  kworker/4:0
03:46:18 PM     0        42    0.00    1.00    0.00    1.00     5  kworker/5:0
03:46:18 PM     0        91    0.00    1.00    0.00    1.00    13  kworker/13:0
03:46:18 PM     0       109    0.00    1.00    0.00    1.00    16  kworker/16:0
03:46:18 PM     0       115    0.00    1.00    0.00    1.00    17  kworker/17:0
03:46:18 PM     0       127    0.00    2.00    0.00    2.00    19  kworker/19:0
03:46:18 PM     0       133    0.00    3.00    0.00    3.00    20  kworker/20:0
03:46:18 PM     0       156    0.00    2.00    0.00    2.00     7  kworker/7:1
03:46:18 PM     0       176    0.00    3.00    0.00    3.00    11  kworker/11:1
03:46:18 PM     0       238    0.00    1.00    0.00    1.00    15  kworker/15:1
03:46:18 PM     0       510    1.00    0.00    0.00    1.00     6  kworker/6:1H
03:46:18 PM     0       556    0.00    1.00    0.00    1.00    10  kworker/10:2
03:46:18 PM     0       559    0.00    3.00    0.00    3.00    23  kworker/23:2
03:46:18 PM     0       562    0.00    1.00    0.00    1.00    18  kworker/18:1H
03:46:18 PM     0       749    0.00    3.00    0.00    3.00    22  kworker/22:2
03:46:18 PM     0       792    0.00    2.00    0.00    2.00    21  kworker/21:2
03:46:18 PM     0      2180    0.00    1.00    0.00    1.00     1  kworker/1:1H
03:46:18 PM     0      2182    0.00    1.00    0.00    1.00     3  kworker/3:1H
03:46:18 PM     0      2184    0.00    1.00    0.00    1.00     5  kworker/5:1H
03:46:18 PM     0      2185    0.00    1.00    0.00    1.00    13  kworker/13:1H
03:46:18 PM     0      2187    0.00    1.00    0.00    1.00    14  kworker/14:1H
03:46:18 PM     0      2890    0.00    2.00    0.00    2.00     8  kworker/8:0
03:46:18 PM     0      3004    0.00    2.00    0.00    2.00     9  kworker/9:1
03:46:18 PM     0      3257    0.00    2.00    0.00    2.00    18  kworker/18:1
03:46:18 PM  1001      8078    1.00    1.00    0.00    2.00    22  pidstat

03:46:18 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
03:46:19 PM     0      1728    0.00    1.00    0.00    1.00     6  kworker/6:2
03:46:19 PM  1001      2678    1.00    0.00    0.00    1.00     8  tmux
03:46:19 PM  1001      5974    1.00    0.00    0.00    1.00     8  vim

03:46:19 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
03:46:20 PM 64045      1629    1.00    0.00    0.00    1.00    21  ceph-mgr
03:46:20 PM  1001      2678    1.00    0.00    0.00    1.00     8  tmux
03:46:20 PM  1001      8078    1.00    1.00    0.00    2.00    22  pidstat
