Linux 4.13.16-041316-generic (pl1) 	12/14/2017 	_x86_64_	(24 CPU)

03:28:41 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
03:28:47 PM     0        24    0.00    1.00    0.00    1.00     2  kworker/2:0
03:28:47 PM     0        30    0.00    2.00    0.00    2.00     3  kworker/3:0
03:28:47 PM     0       133    0.00    2.00    0.00    2.00    20  kworker/20:0
03:28:47 PM     0       176    0.00    4.00    0.00    4.00    11  kworker/11:1
03:28:47 PM     0       556    0.00    3.00    0.00    3.00    10  kworker/10:2
03:28:47 PM     0      1728    0.00    2.00    0.00    2.00     6  kworker/6:2
03:28:47 PM     0      3257    0.00    1.00    0.00    1.00    18  kworker/18:1
03:28:47 PM  1001      5974    2.00    0.00    0.00    2.00    21  vim
03:28:47 PM  1001      7212    1.00    2.00    0.00    3.00    10  pidstat
03:28:47 PM     0      7216   81.00  194.00    0.00  275.00     3  fio

03:28:47 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
03:28:48 PM     0        24    0.00    1.00    0.00    1.00     2  kworker/2:0
03:28:48 PM     0        30    0.00    2.00    0.00    2.00     3  kworker/3:0
03:28:48 PM     0       133    0.00    3.00    0.00    3.00    20  kworker/20:0
03:28:48 PM     0       176    0.00    5.00    0.00    5.00    11  kworker/11:1
03:28:48 PM     0       556    0.00    3.00    0.00    3.00    10  kworker/10:2
03:28:48 PM     0      1728    0.00    2.00    0.00    2.00     6  kworker/6:2
03:28:48 PM  1001      2678    0.00    1.00    0.00    1.00    11  tmux
03:28:48 PM  1001      7212    1.00    1.00    0.00    2.00    10  pidstat
03:28:48 PM     0      7216   89.00  183.00    0.00  272.00     3  fio

03:28:48 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
03:28:49 PM     0        18    0.00    1.00    0.00    1.00     1  kworker/1:0
03:28:49 PM     0        30    0.00    2.00    0.00    2.00     3  kworker/3:0
03:28:49 PM     0       133    0.00    2.00    0.00    2.00    20  kworker/20:0
03:28:49 PM     0       176    0.00    2.00    0.00    2.00    11  kworker/11:1
03:28:49 PM     0       224    0.00    1.00    0.00    1.00     0  kworker/0:1
03:28:49 PM     0       556    0.00    2.00    0.00    2.00    10  kworker/10:2
03:28:49 PM 64045      1629    1.00    0.00    0.00    1.00    21  ceph-mgr
03:28:49 PM     0      1728    0.00    2.00    0.00    2.00     6  kworker/6:2
03:28:49 PM  1001      2678    1.00    0.00    0.00    1.00    11  tmux

03:28:49 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
03:28:50 PM     0       176    0.00    1.00    0.00    1.00    11  kworker/11:1
03:28:50 PM     0       556    0.00    1.00    0.00    1.00    10  kworker/10:2
03:28:50 PM     0      1687    0.00    1.00    0.00    1.00    18  dockerd
03:28:50 PM     0      1943    1.00    1.00    0.00    2.00     7  atop
03:28:50 PM  1001      7212    1.00    1.00    0.00    2.00    10  pidstat

03:28:50 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
03:28:51 PM     0         9    0.00    1.00    0.00    1.00     0  rcu_sched
03:28:51 PM     0       156    0.00    1.00    0.00    1.00     7  kworker/7:1
03:28:51 PM     0       224    0.00    1.00    0.00    1.00     0  kworker/0:1
03:28:51 PM     0      1943    2.00    0.00    0.00    2.00     7  atop
03:28:51 PM  1001      2678    1.00    0.00    0.00    1.00    11  tmux
03:28:51 PM  1001      7212    0.00    1.00    0.00    1.00    10  pidstat
