Linux 4.13.16-041316-generic (pl1) 	12/14/2017 	_x86_64_	(24 CPU)

04:06:31 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
04:06:36 PM     0      3004    0.00    2.00    0.00    2.00     9  kworker/9:1
04:06:36 PM     0      3257    0.00    2.00    0.00    2.00    18  kworker/18:1
04:06:36 PM     0      8402    0.00    1.00    0.00    1.00     9  kworker/u130:3
04:06:36 PM     0      8902    0.00    1.00    0.00    1.00     6  kworker/6:1
04:06:36 PM  1001      9959    1.00    1.00    0.00    2.00    21  pidstat
04:06:36 PM     0      9963  130.00   62.00    0.00  192.00     1  fio

04:06:36 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
04:06:37 PM     0        18    0.00    2.00    0.00    2.00     1  kworker/1:0
04:06:37 PM     0        30    0.00    1.00    0.00    1.00     3  kworker/3:0
04:06:37 PM     0        36    0.00    1.00    0.00    1.00     4  kworker/4:0
04:06:37 PM     0       109    0.00    1.00    0.00    1.00    16  kworker/16:0
04:06:37 PM     0       127    0.00    1.00    0.00    1.00    19  kworker/19:0
04:06:37 PM     0       133    0.00    1.00    0.00    1.00    20  kworker/20:0
04:06:37 PM     0       156    0.00    1.00    0.00    1.00     7  kworker/7:1
04:06:37 PM     0       176    0.00    2.00    0.00    2.00    11  kworker/11:1
04:06:37 PM     0       519    0.00    1.00    0.00    1.00     7  kworker/7:1H
04:06:37 PM     0       556    0.00    1.00    0.00    1.00    10  kworker/10:2
04:06:37 PM     0       559    0.00    1.00    0.00    1.00    23  kworker/23:2
04:06:37 PM     0       749    0.00    2.00    0.00    2.00    22  kworker/22:2
04:06:37 PM     0       792    0.00    4.00    0.00    4.00    21  kworker/21:2
04:06:37 PM 64045      1600    1.00    0.00    0.00    1.00    21  ceph-mon
04:06:37 PM     0      2890    0.00    2.00    0.00    2.00     8  kworker/8:0
04:06:37 PM     0      3004    0.00    1.00    0.00    1.00     9  kworker/9:1
04:06:37 PM     0      3257    0.00    2.00    0.00    2.00    18  kworker/18:1
04:06:37 PM  1001      9959    1.00    0.00    0.00    1.00    21  pidstat
04:06:37 PM     0      9963   19.00   81.00    0.00  100.00     1  fio

04:06:37 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
04:06:38 PM     0        18    0.00    3.00    0.00    3.00     1  kworker/1:0
04:06:38 PM     0        24    0.00    1.00    0.00    1.00     2  kworker/2:0
04:06:38 PM     0        25    0.00    1.00    0.00    1.00     2  kworker/2:0H
04:06:38 PM     0       127    0.00    3.00    0.00    3.00    19  kworker/19:0
04:06:38 PM     0       133    0.00    1.00    0.00    1.00    20  kworker/20:0
04:06:38 PM     0       156    0.00    1.00    0.00    1.00     7  kworker/7:1
04:06:38 PM     0       176    0.00    1.00    0.00    1.00    11  kworker/11:1
04:06:38 PM     0       556    0.00    1.00    0.00    1.00    10  kworker/10:2
04:06:38 PM     0       559    0.00    1.00    0.00    1.00    23  kworker/23:2
04:06:38 PM     0       749    0.00    5.00    0.00    5.00    22  kworker/22:2
04:06:38 PM     0       792    0.00    4.00    0.00    4.00    21  kworker/21:2
04:06:38 PM 64045      1629    1.00    0.00    0.00    1.00    21  ceph-mgr
04:06:38 PM     0      2187    0.00    1.00    0.00    1.00    14  kworker/14:1H
04:06:38 PM  1001      2678    0.00    1.00    0.00    1.00    19  tmux
04:06:38 PM     0      2890    0.00    2.00    0.00    2.00     8  kworker/8:0
04:06:38 PM     0      3257    0.00    2.00    0.00    2.00    18  kworker/18:1
04:06:38 PM     0      8902    0.00    1.00    0.00    1.00     6  kworker/6:1
04:06:38 PM  1001      9948    1.00    0.00    0.00    1.00    18  vim
04:06:38 PM  1001      9957    1.00    1.00    0.00    2.00    18  mpstat
04:06:38 PM  1001      9959    1.00    1.00    0.00    2.00    21  pidstat
04:06:38 PM     0      9963   17.00   84.00    0.00  101.00     1  fio

04:06:38 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
04:06:39 PM     0        18    0.00    2.00    0.00    2.00     1  kworker/1:0
04:06:39 PM     0       115    0.00    1.00    0.00    1.00    17  kworker/17:0
04:06:39 PM     0       127    0.00    3.00    0.00    3.00    19  kworker/19:0
04:06:39 PM     0       133    0.00    1.00    0.00    1.00    20  kworker/20:0
04:06:39 PM     0       176    0.00    4.00    0.00    4.00    11  kworker/11:1
04:06:39 PM     0       505    0.00    1.00    0.00    1.00    10  kworker/10:1H
04:06:39 PM     0       521    0.00    1.00    0.00    1.00    22  kworker/22:1H
04:06:39 PM     0       536    0.00    1.00    0.00    1.00    23  kworker/23:1H
04:06:39 PM     0       556    0.00    1.00    0.00    1.00    10  kworker/10:2
04:06:39 PM     0       559    0.00    2.00    0.00    2.00    23  kworker/23:2
04:06:39 PM     0       749    0.00    4.00    0.00    4.00    22  kworker/22:2
04:06:39 PM     0       792    0.00    2.00    0.00    2.00    21  kworker/21:2
04:06:39 PM     0      2180    0.00    1.00    0.00    1.00     1  kworker/1:1H
04:06:39 PM     0      2890    0.00    1.00    0.00    1.00     8  kworker/8:0
04:06:39 PM     0      3004    0.00    1.00    0.00    1.00     9  kworker/9:1
04:06:39 PM     0      3257    0.00    3.00    0.00    3.00    18  kworker/18:1
04:06:39 PM  1001      9959    0.00    2.00    0.00    2.00    22  pidstat
04:06:39 PM     0      9963   19.00   81.00    0.00  100.00     1  fio

04:06:39 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
04:06:40 PM     0        18    0.00    2.00    0.00    2.00     1  kworker/1:0
04:06:40 PM     0        25    0.00    1.00    0.00    1.00     2  kworker/2:0H
04:06:40 PM     0       104    0.00    1.00    0.00    1.00    15  kworker/15:0H
04:06:40 PM     0       127    0.00    2.00    0.00    2.00    19  kworker/19:0
04:06:40 PM     0       133    0.00    1.00    0.00    1.00    20  kworker/20:0
04:06:40 PM     0       156    0.00    1.00    0.00    1.00     7  kworker/7:1
04:06:40 PM     0       176    0.00    3.00    0.00    3.00    11  kworker/11:1
04:06:40 PM     0       485    0.00    1.00    0.00    1.00     8  kworker/8:1H
04:06:40 PM     0       516    0.00    1.00    0.00    1.00    20  kworker/20:1H
04:06:40 PM     0       556    0.00    1.00    0.00    1.00    10  kworker/10:2
04:06:40 PM     0       559    0.00    1.00    0.00    1.00    23  kworker/23:2
04:06:40 PM     0       749    0.00    5.00    0.00    5.00    22  kworker/22:2
04:06:40 PM     0       792    0.00    4.00    0.00    4.00    21  kworker/21:2
04:06:40 PM     0      2180    0.00    1.00    0.00    1.00     1  kworker/1:1H
04:06:40 PM     0      2182    0.00    1.00    0.00    1.00     3  kworker/3:1H
04:06:40 PM     0      2183    0.00    1.00    0.00    1.00     4  kworker/4:1H
04:06:40 PM     0      2184    0.00    1.00    0.00    1.00     5  kworker/5:1H
04:06:40 PM     0      2185    0.00    1.00    0.00    1.00    13  kworker/13:1H
04:06:40 PM     0      2186    0.00    1.00    0.00    1.00    12  kworker/12:1H
04:06:40 PM     0      2190    0.00    1.00    0.00    1.00    17  kworker/17:1H
04:06:40 PM     0      2890    0.00    3.00    0.00    3.00     8  kworker/8:0
04:06:40 PM     0      3004    0.00    1.00    0.00    1.00     9  kworker/9:1
04:06:40 PM     0      3257    0.00    2.00    0.00    2.00    18  kworker/18:1
04:06:40 PM     0      8902    0.00    1.00    0.00    1.00     6  kworker/6:1
04:06:40 PM  1001      9958    0.00    1.00    0.00    1.00     8  tee
04:06:40 PM  1001      9959    1.00    1.00    0.00    2.00    22  pidstat
04:06:40 PM     0      9963   22.00   79.00    0.00  101.00     1  fio

04:06:40 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
04:06:41 PM     0        18    0.00    2.00    0.00    2.00     1  kworker/1:0
04:06:41 PM     0       127    0.00    2.00    0.00    2.00    19  kworker/19:0
04:06:41 PM     0       133    0.00    1.00    0.00    1.00    20  kworker/20:0
04:06:41 PM     0       176    0.00    3.00    0.00    3.00    11  kworker/11:1
04:06:41 PM     0       510    0.00    1.00    0.00    1.00     6  kworker/6:1H
04:06:41 PM     0       529    0.00    1.00    0.00    1.00     9  kworker/9:1H
04:06:41 PM     0       556    0.00    1.00    0.00    1.00    10  kworker/10:2
04:06:41 PM     0       559    0.00    1.00    0.00    1.00    23  kworker/23:2
04:06:41 PM     0       562    0.00    1.00    0.00    1.00    18  kworker/18:1H
04:06:41 PM     0       749    0.00    3.00    0.00    3.00    22  kworker/22:2
04:06:41 PM     0       792    0.00    2.00    0.00    2.00    21  kworker/21:2
04:06:41 PM 64045      1600    0.00    1.00    0.00    1.00    21  ceph-mon
04:06:41 PM     0      2189    0.00    1.00    0.00    1.00    16  kworker/16:1H
04:06:41 PM  1001      2678    1.00    0.00    0.00    1.00    19  tmux
04:06:41 PM     0      2890    0.00    1.00    0.00    1.00     8  kworker/8:0
04:06:41 PM     0      3004    0.00    1.00    0.00    1.00     9  kworker/9:1
04:06:41 PM     0      3257    0.00    1.00    0.00    1.00    18  kworker/18:1
04:06:41 PM  1001      9959    0.00    1.00    0.00    1.00    22  pidstat

04:06:41 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
04:06:42 PM 64045      1629    0.00    1.00    0.00    1.00    21  ceph-mgr
04:06:42 PM     0      1687    0.00    1.00    0.00    1.00    18  dockerd
04:06:42 PM  1001      9959    1.00    1.00    0.00    2.00    22  pidstat

04:06:42 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
04:06:43 PM     0       749    0.00    1.00    0.00    1.00    22  kworker/22:2
04:06:43 PM     0      1687    1.00    0.00    0.00    1.00    18  dockerd
04:06:43 PM  1001      2678    1.00    0.00    0.00    1.00    19  tmux
04:06:43 PM  1001      9959    1.00    0.00    0.00    1.00    22  pidstat
